path,line,pattern,category,snippet
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,28,crops/val,metadata_or_eval_artifact,"val_img17_ann1047,17,crops/val/insulator_ok/val_img17_ann1047.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,28,insulator_ok/,metadata_or_eval_artifact,"val_img17_ann1047,17,crops/val/insulator_ok/val_img17_ann1047.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,29,crops/val,metadata_or_eval_artifact,"val_img17_ann1048,17,crops/val/insulator_ok/val_img17_ann1048.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,29,insulator_ok/,metadata_or_eval_artifact,"val_img17_ann1048,17,crops/val/insulator_ok/val_img17_ann1048.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,30,crops/val,metadata_or_eval_artifact,"val_img17_ann1049,17,crops/val/defect_flashover/val_img17_ann1049.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,30,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1049,17,crops/val/defect_flashover/val_img17_ann1049.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,31,crops/val,metadata_or_eval_artifact,"val_img17_ann1050,17,crops/val/defect_flashover/val_img17_ann1050.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,31,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1050,17,crops/val/defect_flashover/val_img17_ann1050.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,32,crops/val,metadata_or_eval_artifact,"val_img17_ann1051,17,crops/val/defect_flashover/val_img17_ann1051.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,32,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1051,17,crops/val/defect_flashover/val_img17_ann1051.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,33,crops/val,metadata_or_eval_artifact,"val_img17_ann1052,17,crops/val/defect_flashover/val_img17_ann1052.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,33,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1052,17,crops/val/defect_flashover/val_img17_ann1052.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,34,crops/val,metadata_or_eval_artifact,"val_img17_ann1053,17,crops/val/defect_flashover/val_img17_ann1053.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,34,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1053,17,crops/val/defect_flashover/val_img17_ann1053.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,35,crops/val,metadata_or_eval_artifact,"val_img17_ann1054,17,crops/val/defect_flashover/val_img17_ann1054.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,35,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1054,17,crops/val/defect_flashover/val_img17_ann1054.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,36,crops/val,metadata_or_eval_artifact,"val_img17_ann1055,17,crops/val/defect_flashover/val_img17_ann1055.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,36,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1055,17,crops/val/defect_flashover/val_img17_ann1055.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,37,crops/val,metadata_or_eval_artifact,"val_img17_ann1056,17,crops/val/defect_flashover/val_img17_ann1056.jpg,ok,success,True,defect_flashover,insulator_ok,False,partial,clear,False,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,37,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1056,17,crops/val/defect_flashover/val_img17_ann1056.jpg,ok,success,True,defect_flashover,insulator_ok,False,partial,clear,False,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,38,crops/val,metadata_or_eval_artifact,"val_img17_ann1057,17,crops/val/insulator_ok/val_img17_ann1057.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,38,insulator_ok/,metadata_or_eval_artifact,"val_img17_ann1057,17,crops/val/insulator_ok/val_img17_ann1057.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,39,crops/val,metadata_or_eval_artifact,"val_img17_ann1058,17,crops/val/insulator_ok/val_img17_ann1058.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,39,insulator_ok/,metadata_or_eval_artifact,"val_img17_ann1058,17,crops/val/insulator_ok/val_img17_ann1058.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,40,crops/val,metadata_or_eval_artifact,"val_img17_ann1059,17,crops/val/defect_flashover/val_img17_ann1059.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,40,defect_flashover/,metadata_or_eval_artifact,"val_img17_ann1059,17,crops/val/defect_flashover/val_img17_ann1059.jpg,ok,success,True,defect_flashover,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,41,crops/val,metadata_or_eval_artifact,"val_img31_ann1060,31,crops/val/insulator_ok/val_img31_ann1060.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,41,insulator_ok/,metadata_or_eval_artifact,"val_img31_ann1060,31,crops/val/insulator_ok/val_img31_ann1060.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,42,crops/val,metadata_or_eval_artifact,"val_img31_ann1061,31,crops/val/defect_broken/val_img31_ann1061.jpg,ok,success,True,defect_broken,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,42,defect_broken/,metadata_or_eval_artifact,"val_img31_ann1061,31,crops/val/defect_broken/val_img31_ann1061.jpg,ok,success,True,defect_broken,insulator_ok,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,43,crops/val,metadata_or_eval_artifact,"val_img31_ann1062,31,crops/val/insulator_ok/val_img31_ann1062.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,43,insulator_ok/,metadata_or_eval_artifact,"val_img31_ann1062,31,crops/val/insulator_ok/val_img31_ann1062.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,44,crops/val,metadata_or_eval_artifact,"val_img31_ann1063,31,crops/val/insulator_ok/val_img31_ann1063.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,44,insulator_ok/,metadata_or_eval_artifact,"val_img31_ann1063,31,crops/val/insulator_ok/val_img31_ann1063.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,45,crops/val,metadata_or_eval_artifact,"val_img31_ann1064,31,crops/val/insulator_ok/val_img31_ann1064.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,45,insulator_ok/,metadata_or_eval_artifact,"val_img31_ann1064,31,crops/val/insulator_ok/val_img31_ann1064.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,46,crops/val,metadata_or_eval_artifact,"val_img33_ann1065,33,crops/val/insulator_ok/val_img33_ann1065.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,46,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1065,33,crops/val/insulator_ok/val_img33_ann1065.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,47,crops/val,metadata_or_eval_artifact,"val_img33_ann1066,33,crops/val/insulator_ok/val_img33_ann1066.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,47,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1066,33,crops/val/insulator_ok/val_img33_ann1066.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,48,crops/val,metadata_or_eval_artifact,"val_img33_ann1067,33,crops/val/insulator_ok/val_img33_ann1067.jpg,ok,success,True,insulator_ok,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,48,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1067,33,crops/val/insulator_ok/val_img33_ann1067.jpg,ok,success,True,insulator_ok,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,49,crops/val,metadata_or_eval_artifact,"val_img33_ann1068,33,crops/val/defect_flashover/val_img33_ann1068.jpg,ok,success,True,defect_flashover,insulator_ok,False,ambiguous,clear,False,True,False,False,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,49,defect_flashover/,metadata_or_eval_artifact,"val_img33_ann1068,33,crops/val/defect_flashover/val_img33_ann1068.jpg,ok,success,True,defect_flashover,insulator_ok,False,ambiguous,clear,False,True,False,False,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,50,crops/val,metadata_or_eval_artifact,"val_img33_ann1069,33,crops/val/defect_flashover/val_img33_ann1069.jpg,ok,success,True,defect_flashover,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,50,defect_flashover/,metadata_or_eval_artifact,"val_img33_ann1069,33,crops/val/defect_flashover/val_img33_ann1069.jpg,ok,success,True,defect_flashover,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,51,crops/val,metadata_or_eval_artifact,"val_img33_ann1070,33,crops/val/defect_flashover/val_img33_ann1070.jpg,ok,success,True,defect_flashover,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,51,defect_flashover/,metadata_or_eval_artifact,"val_img33_ann1070,33,crops/val/defect_flashover/val_img33_ann1070.jpg,ok,success,True,defect_flashover,defect_broken,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,52,crops/val,metadata_or_eval_artifact,"val_img33_ann1071,33,crops/val/insulator_ok/val_img33_ann1071.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,52,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1071,33,crops/val/insulator_ok/val_img33_ann1071.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,53,crops/val,metadata_or_eval_artifact,"val_img33_ann1072,33,crops/val/defect_flashover/val_img33_ann1072.jpg,ok,success,True,defect_flashover,defect_broken,False,partial,clear,False,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,53,defect_flashover/,metadata_or_eval_artifact,"val_img33_ann1072,33,crops/val/defect_flashover/val_img33_ann1072.jpg,ok,success,True,defect_flashover,defect_broken,False,partial,clear,False,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,54,crops/val,metadata_or_eval_artifact,"val_img33_ann1073,33,crops/val/insulator_ok/val_img33_ann1073.jpg,ok,success,True,insulator_ok,defect_flashover,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,54,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1073,33,crops/val/insulator_ok/val_img33_ann1073.jpg,ok,success,True,insulator_ok,defect_flashover,False,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,55,crops/val,metadata_or_eval_artifact,"val_img33_ann1074,33,crops/val/insulator_ok/val_img33_ann1074.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\eval_corrected\review_table.csv,55,insulator_ok/,metadata_or_eval_artifact,"val_img33_ann1074,33,crops/val/insulator_ok/val_img33_ann1074.jpg,ok,success,True,insulator_ok,insulator_ok,True,clear,clear,True,False,False,True,False,False,,"
